 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,Label
53,65847,2,2,90,222,45,45,45,0,111,111,111,0,4738.256868,60.74688293,21949,37971.75682,65795,3,49,49,0,49,49,3,3,0,3,3,0,0,0,0,40,40,30.37344146,30.37344146,45,111,71.4,36.1496888,1306.8,0,0,0,0,0,0,0,0,1,89.25,45,111,40,0,0,0,0,0,0,2,90,2,222,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,198832,10,8,548,3939,191,0,54.8,70.62388642,1430,0,492.375,620.9904387,22566.79005,90.52868754,11696,20351.24344,70027,2,198832,22092.44444,24250.33081,70031,3,85973,12281.85714,20469.99398,46305,2,0,0,0,0,212,172,50.2937153,40.23497224,0,1430,236.1578947,450.5643699,203008.2515,0,0,0,1,0,0,0,0,0,249.2777778,54.8,492.375,212,0,0,0,0,0,0,10,548,8,3939,8192,343,9,20,0,0,0,0,0,0,0,0,BENIGN
123,67036581,2,2,96,96,48,48,48,0,48,48,48,0,2.864107882,0.059668914,22300000,38600000,67000000,36716,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,40,0.029834457,0.029834457,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,37007,0,37007,37007,67000000,0,67000000,67000000,BENIGN
53,742,2,2,68,100,34,34,34,0,50,50,50,0,226415.0943,5390.83558,247.3333333,423.1977473,736,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,2695.41779,2695.41779,34,50,40.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,50.5,34,50,64,0,0,0,0,0,0,2,68,2,100,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,88,188,44,44,44,0,94,94,94,0,1386934.673,20100.50251,66.33333333,31.75426481,103,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,64,64,10050.25126,10050.25126,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,46891,1,1,40,234,40,40,40,0,234,234,234,0,5843.338807,42.65210808,46891,0,46891,46891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.32605404,21.32605404,40,234,104.6666667,112.0059522,12545.33333,0,0,0,0,0,0,0,0,1,157,40,234,20,0,0,0,0,0,0,1,40,1,234,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30669,1,1,46,174,46,46,46,0,174,174,174,0,7173.367244,65.21242949,30669,0,30669,30669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.60621474,32.60621474,46,174,88.66666667,73.90083446,5461.333333,0,0,0,0,0,0,0,0,1,133,46,174,20,0,0,0,0,0,0,1,46,1,174,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
50043,16,1,1,6,6,6,6,6,0,6,6,6,0,750000,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,62500,62500,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,211,256,0,20,0,0,0,0,0,0,0,0,BENIGN
80,5200366,3,1,0,0,0,0,0,0,0,0,0,0,0,0.769176631,1733455.333,3001664.564,5199479,109,5200366,2600183,3675959.656,5199479,887,0,0,0,0,0,0,0,0,0,104,40,0.576882473,0.192294158,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,47802,1,1,76,153,76,76,76,0,153,153,153,0,4790.594536,41.83925359,47802,0,47802,47802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,20.91962679,20.91962679,76,153,101.6666667,44.45597073,1976.333333,0,0,0,0,0,0,0,0,1,152.5,76,153,20,0,0,0,0,0,0,1,76,1,153,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
80,114269137,26,32,1798,28790,499,0,69.15384615,152.9532457,2920,0,899.6875,890.1912603,267.6838279,0.507573624,2004721.702,3957364.849,10000000,1,114000000,4570166.08,4944139.524,10000000,137,114000000,3685610.226,4791053.07,10000000,48,0,0,0,0,532,784,0.227533004,0.28004062,0,2920,518.440678,780.3491763,608944.8369,0,0,0,1,0,0,0,0,1,527.3793103,69.15384615,899.6875,532,0,0,0,0,0,0,26,1798,32,28790,8192,1047,25,20,383000.7273,1212993.554,4040260,14998,10000000,5621.810105,10000000,10000000,BENIGN
80,116144037,17,16,3012,441,1477,0,177.1764706,484.3667561,215,0,27.5625,73.00134131,29.73032529,0.284129955,3629501.156,4789493.878,10000000,19,116000000,7257550.688,4433159.659,10000000,14062,116000000,7741392.467,4148372.995,10000000,698,0,0,0,0,352,464,0.146369977,0.137759978,0,1477,101.5588235,349.4083476,122086.1934,0,0,0,1,0,0,0,0,0,104.6363636,177.1764706,27.5625,352,0,0,0,0,0,0,17,3012,16,441,8192,1095,16,20,35952.83333,28225.56474,112554,22950,9640781.417,1254525.863,10000000,5657339,BENIGN
80,94,1,1,0,0,0,0,0,0,0,0,0,0,0,21276.59574,94,0,94,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,10638.29787,10638.29787,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,1444,1176,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5907301,3,1,0,0,0,0,0,0,0,0,0,0,0,0.677128184,1969100.333,3409804.147,5906403,124,5907301,2953650.5,4175822.632,5906403,898,0,0,0,0,0,0,0,0,0,104,40,0.507846138,0.169282046,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,5596182,3,1,0,0,0,0,0,0,0,0,0,0,0,0.714773036,1865394,3230190.767,5595297,129,5596182,2798091,3955846.662,5595297,885,0,0,0,0,0,0,0,0,0,104,40,0.536079777,0.178693259,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,23697,1,1,47,108,47,47,47,0,108,108,108,0,6540.912352,84.39886906,23697,0,23697,23697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,42.19943453,42.19943453,47,108,67.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,101,47,108,32,0,0,0,0,0,0,1,47,1,108,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
443,60504446,14,11,954,997,670,0,68.14285714,184.1365953,821,0,90.63636364,246.1021222,32.24556424,0.413192776,2521018.583,4387969.637,10000000,3,60500000,4654188.154,5182490.849,10100000,89,60400000,6040631.9,5161441.253,10100000,3,0,0,0,0,456,360,0.231387955,0.181804821,0,821,75.03846154,205.4669766,42216.67846,0,0,0,1,0,0,0,0,0,78.04,68.14285714,90.63636364,456,0,0,0,0,0,0,14,954,11,997,29200,124,3,32,121693.1667,88862.08834,303082,85304,9960221,130646.2695,10000000,9698990,BENIGN
80,1764188,4,1,447,0,435,0,111.75,215.5185607,0,0,0,0,253.3743569,2.834165066,441047,865820.9646,1739676,110,1764188,588062.6667,997391.5312,1739676,858,0,0,0,0,0,0,0,0,0,92,32,2.267332053,0.566833013,0,435,74.5,176.6326697,31199.1,0,0,0,1,0,0,0,0,0,89.4,111.75,0,92,0,0,0,0,0,0,4,447,1,0,8192,65535,3,20,0,0,0,0,0,0,0,0,BENIGN
59151,3158,3,1,279,6,242,6,93,129.6418142,6,6,6,0,90246.99177,1266.624446,1052.666667,1762.084088,3087,3,3158,1579,2228.800574,3155,3,0,0,0,0,0,1,0,0,0,60,20,949.9683344,316.6561115,6,242,105.4,125.115147,15653.8,0,1,0,0,1,0,0,0,0,131.75,93,6,60,0,0,0,0,0,0,3,279,1,6,946,0,2,20,0,0,0,0,0,0,0,0,BENIGN
88,60,1,3,6,18,6,6,6,0,6,6,6,0,400000,66666.66667,20,32.90896534,58,1,0,0,0,0,0,2,1,0,1,1,0,0,0,0,20,60,16666.66667,50000,6,6,6,0,0,0,0,0,0,1,1,0,0,3,7.5,6,6,20,0,0,0,0,0,0,1,6,3,18,256,0,0,20,0,0,0,0,0,0,0,0,BENIGN
53,161565,2,2,78,206,39,39,39,0,103,103,103,0,1757.806456,24.7578374,53855,93273.53407,161558,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,12.3789187,12.3789187,39,103,64.6,35.05424368,1228.8,0,0,0,0,0,0,0,0,1,80.75,39,103,64,0,0,0,0,0,0,2,78,2,206,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
49584,33,1,1,6,6,6,6,6,0,6,6,6,0,363636.3636,60606.06061,33,0,33,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,30303.0303,30303.0303,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,344,255,0,20,0,0,0,0,0,0,0,0,BENIGN
53,209867,4,2,160,302,40,40,40,0,151,151,151,0,2201.394216,28.58953528,41973.4,81378.58663,186411,3,186418,62139.33333,107622.4203,186411,3,4,4,0,4,4,0,0,0,0,104,40,19.05969018,9.529845092,40,151,71.71428571,54.16245405,2933.571429,0,0,0,0,0,0,0,0,0,83.66666667,40,151,104,0,0,0,0,0,0,4,160,2,302,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
88,366,2,2,360,358,180,180,180,0,179,179,179,0,1961748.634,10928.96175,122,205.2486297,359,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,5464.480874,5464.480874,179,180,179.6,0.547722558,0.3,0,0,0,0,0,0,0,0,1,224.5,180,179,40,0,0,0,0,0,0,2,360,2,358,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,60206,2,2,70,192,35,35,35,0,96,96,96,0,4351.725742,66.43856094,20068.66667,34753.88813,60199,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,33.21928047,33.21928047,35,96,59.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,74.25,35,96,40,0,0,0,0,0,0,2,70,2,192,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5042181,3,1,0,0,0,0,0,0,0,0,0,0,0,0.793307499,1680727,2910460.248,5041437,93,5042181,2521090.5,3564308.202,5041437,744,0,0,0,0,0,0,0,0,0,104,40,0.594980624,0.198326875,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack XSS
53,23293,1,1,46,62,46,46,46,0,62,62,62,0,4636.586099,85.86270553,23293,0,23293,23293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.93135277,42.93135277,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77,46,62,20,0,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,151863,1,1,80,112,80,80,80,0,112,112,112,0,1264.297426,13.16976485,151863,0,151863,151863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,6.584882427,6.584882427,80,112,90.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,136,80,112,20,0,0,0,0,0,0,1,80,1,112,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,157,2,2,70,166,35,35,35,0,83,83,83,0,1503184.713,25477.70701,52.33333333,83.71578903,149,4,4,4,0,4,4,4,4,0,4,4,0,0,0,0,64,64,12738.8535,12738.8535,35,83,54.2,26.29068276,691.2,0,0,0,0,0,0,0,0,1,67.75,35,83,64,0,0,0,0,0,0,2,70,2,166,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5296470,3,1,0,0,0,0,0,0,0,0,0,0,0,0.755219986,1765490,3057299.183,5295755,100,5296470,2648235,3744158.691,5295755,715,0,0,0,0,0,0,0,0,0,104,40,0.56641499,0.188804997,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
53,206,2,2,88,188,44,44,44,0,94,94,94,0,1339805.825,19417.47573,68.66666667,117.2021046,204,1,1,1,0,1,1,1,1,0,1,1,0,0,0,0,64,64,9708.737864,9708.737864,44,94,64,27.38612788,750,0,0,0,0,0,0,0,0,1,80,44,94,64,0,0,0,0,0,0,2,88,2,188,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,48305,1,1,51,112,51,51,51,0,112,112,112,0,3374.391885,41.40358141,48305,0,48305,48305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,20,20.7017907,20.7017907,51,112,71.33333333,35.21836642,1240.333333,0,0,0,0,0,0,0,0,1,107,51,112,32,0,0,0,0,0,0,1,51,1,112,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
53,23368,1,1,46,62,46,46,46,0,62,62,62,0,4621.704896,85.5871277,23368,0,23368,23368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,42.79356385,42.79356385,46,62,51.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,77,46,62,20,0,0,0,0,0,0,1,46,1,62,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,40803900,2,2,91,251,51,40,45.5,7.778174593,139,112,125.5,19.09188309,8.381551763,0.098029845,13600000,23400000,40600000,60238,40600000,40600000,0,40600000,40600000,40700000,40700000,0,40700000,40700000,0,0,0,0,52,52,0.049014923,0.049014923,40,139,78.6,44.09421731,1944.3,0,0,0,0,0,0,0,0,1,98.25,45.5,125.5,52,0,0,0,0,0,0,2,91,2,251,-1,-1,1,20,60238,0,60238,60238,40600000,0,40600000,40600000,BENIGN
53,60478,2,2,104,438,52,52,52,0,219,219,219,0,8961.936572,66.1397533,20159.33333,34910.92741,60471,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,33.06987665,33.06987665,52,219,118.8,91.4696671,8366.7,0,0,0,0,0,0,0,0,1,148.5,52,219,40,0,0,0,0,0,0,2,104,2,438,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
49555,52,1,1,6,6,6,6,6,0,6,6,6,0,230769.2308,38461.53846,52,0,52,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,19230.76923,19230.76923,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,1147,254,0,20,0,0,0,0,0,0,0,0,BENIGN
4891,243,1,2,6,12,6,6,6,0,6,6,6,0,74074.07407,12345.67901,121.5,168.9985207,241,2,0,0,0,0,0,2,2,0,2,2,0,0,0,0,20,40,4115.226337,8230.452675,6,6,6,0,0,0,0,0,0,1,1,0,0,2,8,6,6,20,0,0,0,0,0,0,1,6,2,12,389,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,157,2,2,72,104,36,36,36,0,52,52,52,0,1121019.108,25477.70701,52.33333333,51.63655036,106,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,12738.8535,12738.8535,36,52,42.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,53,36,52,40,0,0,0,0,0,0,2,72,2,104,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,30530,1,1,53,69,53,53,53,0,69,69,69,0,3996.06944,65.50933508,30530,0,30530,30530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,32.75466754,32.75466754,53,69,58.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,87.5,53,69,20,0,0,0,0,0,0,1,53,1,69,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
443,16263788,10,8,1329,3084,709,0,132.9,231.9087225,1460,0,385.5,595.3188821,271.3390017,1.106753236,956693.4118,2691011.895,9917412,3,16300000,1807087.556,3591935.505,9917412,3,10400000,1487985.714,3799627.982,10100000,211,0,0,0,0,212,172,0.614862909,0.491890327,0,1460,232.2631579,428.5243209,183633.0936,0,0,0,1,0,0,0,0,0,245.1666667,132.9,385.5,212,0,0,0,0,0,0,10,1329,8,3084,8192,10240,9,20,300468.5,281682.3502,499648,101289,7831424,2950032.521,9917412,5745436,BENIGN
53,169,2,2,102,224,51,51,51,0,112,112,112,0,1928994.083,23668.63905,56.33333333,57.95112884,118,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,11834.31953,11834.31953,51,112,75.4,33.41107601,1116.3,0,0,0,0,0,0,0,0,1,94.25,51,112,64,0,0,0,0,0,0,2,102,2,224,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,235,2,2,68,422,34,34,34,0,211,211,211,0,2085106.383,17021.2766,78.33333333,94.23552055,184,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,8510.638298,8510.638298,34,211,104.8,96.94689268,9398.7,0,0,0,0,0,0,0,0,1,131,34,211,64,0,0,0,0,0,0,2,68,2,422,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,785,2,2,80,204,40,40,40,0,102,102,102,0,361783.4395,5095.541401,261.6666667,447.158063,778,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,80,2547.770701,2547.770701,40,102,64.8,33.95879857,1153.2,0,0,0,0,0,0,0,0,1,81,40,102,64,0,0,0,0,0,0,2,80,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
44951,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,1240,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
80,65272031,12,11,998,1141,515,0,83.16666667,182.5550145,775,0,103.7272727,246.5076433,32.77054455,0.352371447,2966910.5,4511376.392,10000000,87,60600000,5508516.636,5205168.399,10100000,12158,65200000,6522140.5,4755581.838,10100000,2774,0,0,0,0,252,304,0.183845972,0.168525475,0,775,89.125,206.940931,42824.54891,0,0,0,1,0,0,0,0,0,93,83.16666667,103.7272727,252,0,0,0,0,0,0,12,998,11,1141,8192,227,11,20,102282,126669.5633,360845,50456,9996665.167,37779.77684,10000000,9919549,BENIGN
80,5203077,3,1,0,0,0,0,0,0,0,0,0,0,0,0.768775861,1734359,3003234.088,5202195,130,5203077,2601538.5,3677883.693,5202195,882,0,0,0,0,0,0,0,0,0,104,40,0.576581896,0.192193965,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
0,119945515,150,0,0,0,0,0,0,0,0,0,0,0,0,1.25056781,805003.4564,5277836.772,60100000,0,120000000,805003.4564,5277836.772,60100000,0,0,0,0,0,0,0,0,0,0,0,0,1.25056781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,0,0,0,-1,-1,0,0,6909777.333,11700000,20400000,6,24400000,24300000,60100000,5702188,BENIGN
443,80120,10,5,589,6936,199,0,58.9,74.9628797,2920,0,1387.2,1263.304081,93921.61757,187.2191712,5722.857143,8724.584882,27977,4,80120,8902.222222,9892.261101,28082,4,61751,15437.75,20477.94767,43515,191,0,0,0,0,212,112,124.8127808,62.40639041,0,2920,470.3125,914.7507288,836768.8958,0,0,0,1,0,0,0,0,0,501.6666667,58.9,1387.2,212,0,0,0,0,0,0,10,589,5,6936,8192,60,9,20,0,0,0,0,0,0,0,0,BENIGN
443,11044797,17,14,8720,10456,1429,0,512.9411765,578.0506542,1451,0,746.8571429,583.913568,1736.202123,2.80675145,368159.9,1810688.706,9951961,51,11000000,687463.5625,2471243.488,9951961,19729,11000000,847820.1538,2762161.433,10000000,205,0,0,0,0,352,300,1.539186279,1.267565171,0,1451,599.25,583.9096262,340950.4516,0,0,0,1,0,0,0,0,0,618.5806452,512.9411765,746.8571429,352,0,0,0,0,0,0,17,8720,14,10456,8192,31438,16,20,1047456,0,1047456,1047456,9951961,0,9951961,9951961,BENIGN
53,192,2,2,112,368,56,56,56,0,184,184,184,0,2500000,20833.33333,64,104.7902667,185,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,64,10416.66667,10416.66667,56,184,107.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,134,56,184,64,0,0,0,0,0,0,2,112,2,368,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
53,30825,4,2,164,152,41,41,41,0,76,76,76,0,10251.4193,194.6472019,6165,12137.40514,27747,3,27754,9251.333333,16017.7172,27747,3,4,4,0,4,4,0,0,0,0,80,40,129.7648013,64.88240065,41,76,51,17.07825128,291.6666667,0,0,0,0,0,0,0,0,0,59.5,41,76,80,0,0,0,0,0,0,4,164,2,152,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
53,199,2,2,46,46,23,23,23,0,23,23,23,0,462311.5578,20100.50251,66.33333333,31.75426481,103,48,48,48,0,48,48,48,48,0,48,48,0,0,0,0,40,40,10050.25126,10050.25126,23,23,23,0,0,0,0,0,0,0,0,0,0,1,28.75,23,23,40,0,0,0,0,0,0,2,46,2,46,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
53,61216,2,2,80,240,40,40,40,0,120,120,120,0,5227.391532,65.34239415,20405.33333,35337.0119,61209,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,64,40,32.67119707,32.67119707,40,120,72,43.8178046,1920,0,0,0,0,0,0,0,0,1,90,40,120,64,0,0,0,0,0,0,2,80,2,240,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
80,5087692,3,1,0,0,0,0,0,0,0,0,0,0,0,0.786211115,1695897.333,2935689.107,5085739,178,5087692,2543846,3594779.555,5085739,1953,0,0,0,0,0,0,0,0,0,104,40,0.589658336,0.196552779,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
80,192,2,0,12,0,6,6,6,0,0,0,0,0,62500,10416.66667,192,0,192,192,192,192,0,192,192,0,0,0,0,0,0,0,0,0,40,0,10416.66667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,255,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
443,5498687,8,8,372,5324,197,0,46.5,74.11959448,1460,0,665.5,693.097808,1035.883657,2.909785554,366579.1333,1330862.666,5174901,3,5498687,785526.7143,1936900.648,5174901,3,273197,39028.14286,58757.92883,157914,49,0,0,0,0,184,172,1.454892777,1.454892777,0,1460,335.0588235,561.9760305,315817.0588,0,0,0,1,0,0,0,0,1,356,46.5,665.5,184,0,0,0,0,0,0,8,372,8,5324,8192,75,6,20,323783,0,323783,323783,5174901,0,5174901,5174901,BENIGN
53,162,2,2,70,134,35,35,35,0,67,67,67,0,1259259.259,24691.35802,54,54.24942396,111,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,40,40,12345.67901,12345.67901,35,67,47.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,59.75,35,67,40,0,0,0,0,0,0,2,70,2,134,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
80,5056367,3,1,0,0,0,0,0,0,0,0,0,0,0,0.791081818,1685455.667,2918526.7,5055480,135,5056367,2528183.5,3574136.986,5055480,887,0,0,0,0,0,0,0,0,0,104,40,0.593311364,0.197770455,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,104,0,0,0,0,0,0,3,0,1,0,29200,28960,0,32,0,0,0,0,0,0,0,0,Web Attack Brute Force
1040,2,3,0,18,0,6,6,6,0,0,0,0,0,9000000,1500000,1,0,1,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,60,0,1500000,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,8,6,0,60,0,0,0,0,0,0,3,18,0,0,2053,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
49986,17,1,1,6,6,6,6,6,0,6,6,6,0,705882.3529,117647.0588,17,0,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,58823.52941,58823.52941,6,6,6,0,0,0,0,0,0,1,1,0,0,1,9,6,6,20,0,0,0,0,0,0,1,6,1,6,913,256,0,20,0,0,0,0,0,0,0,0,BENIGN
53,30704,1,1,79,127,79,79,79,0,127,127,127,0,6709.223554,65.13809276,30704,0,30704,30704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,32.56904638,32.56904638,79,127,95,27.71281292,768,0,0,0,0,0,0,0,0,1,142.5,79,127,20,0,0,0,0,0,0,1,79,1,127,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
53,113744,2,2,88,364,44,44,44,0,182,182,182,0,3973.835983,35.16669011,37914.66667,65664.06684,113737,3,3,3,0,3,3,4,4,0,4,4,0,0,0,0,40,40,17.58334506,17.58334506,44,182,99.2,75.58571294,5713.2,0,0,0,0,0,0,0,0,1,124,44,182,40,0,0,0,0,0,0,2,88,2,364,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
123,67016071,2,2,96,96,48,48,48,0,48,48,48,0,2.86498443,0.059687176,22300000,38700000,67000000,16040,67000000,67000000,0,67000000,67000000,67000000,67000000,0,67000000,67000000,0,0,0,0,52,40,0.029843588,0.029843588,48,48,48,0,0,0,0,0,0,0,0,0,0,1,60,48,48,52,0,0,0,0,0,0,2,96,2,96,-1,-1,1,20,16167,0,16167,16167,67000000,0,67000000,67000000,BENIGN
